Count of Victims,Age Group,Sex,Method of Killing,Domestic Abuse,Recorded Date,Homicide Offence Type,Solved Status,Borough,Officer Observed Ethnicity
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-14,Murder,Solved,Wandsworth,Black
1,0 to 12,Male Victim,Not known/Not Recorded,0,Apr-14,Murder,Solved,Kingston Upon Thames,White
1,0 to 12,Male Victim,Not known/Not Recorded,0,Apr-14,Murder,Solved,Kingston Upon Thames,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-14,Murder,Solved,Lewisham,White
1,45 to 54,Male Victim,Blunt Implement,0,Apr-14,Murder,Solved,Hounslow,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-14,Murder,Solved,Lambeth,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,May-14,Murder,Solved,Squads etc,Black
1,65 and over,Male Victim,"Physical Assault, no weapon",0,May-14,Murder,Solved,Hillingdon,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,May-14,Murder,Solved,Camden,White
1,65 and over,Male Victim,Other Methods of Killing,0,May-14,Corporate Manslaughter,Solved,Westminster,Asian
1,35 to 44,Male Victim,Other Methods of Killing,0,May-14,Manslaughter,Solved,Kingston Upon Thames,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,May-14,Murder,Solved,Redbridge,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,May-14,Murder,Solved,Barnet,White
1,35 to 44,Female Victim,Blunt Implement,1,May-14,Murder,Solved,Ealing,Asian
1,35 to 44,Female Victim,Knife or Sharp Implement,0,May-14,Murder,Solved,Brent,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-14,Murder,Solved,Croydon,Black
1,20 to 24,Female Victim,Knife or Sharp Implement,0,Jun-14,Murder,Solved,Enfield,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jun-14,Murder,Solved,Islington,Black
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Jun-14,Manslaughter,Solved,Squads etc,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Jun-14,Murder,Solved,Barnet,White
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Jun-14,Manslaughter,Solved,Bexley,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-14,Murder,Solved,Brent,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,Jun-14,Murder,Solved,Squads etc,White
1,65 and over,Male Victim,Blunt Implement,0,Jul-14,Murder,Solved,Hackney,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jul-14,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jul-14,Murder,Solved,Croydon,Black
1,13 to 19,Female Victim,Other Methods of Killing,0,Jul-14,Murder,Solved,Squads etc,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Jul-14,Murder,Unsolved,Kensington & Chelsea,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Jul-14,Murder,Solved,Squads etc,White
1,20 to 24,Male Victim,Shooting,0,Jul-14,Murder,Solved,Squads etc,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Lewisham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Hillingdon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Hackney,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Hillingdon,Asian
1,0 to 12,Male Victim,Other Methods of Killing,0,Aug-14,Manslaughter,Solved,Harrow,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Croydon,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Aug-14,Murder,Solved,Haringey,Asian
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Aug-14,Murder,Solved,Kensington & Chelsea,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Sep-14,Murder,Solved,Waltham Forest,White
1,13 to 19,Female Victim,"Physical Assault, no weapon",0,Sep-14,Murder,Solved,Ealing,White
1,45 to 54,Male Victim,Blunt Implement,0,Sep-14,Murder,Solved,Enfield,White
1,65 and over,Female Victim,Knife or Sharp Implement,0,Sep-14,Murder,Solved,Enfield,White
1,45 to 54,Male Victim,Other Methods of Killing,0,Sep-14,Murder,Solved,Squads etc,White
1,20 to 24,Male Victim,Shooting,0,Sep-14,Murder,Solved,Wandsworth,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Sep-14,Manslaughter,Solved,Ealing,Asian
1,20 to 24,Male Victim,Other Methods of Killing,0,Sep-14,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-14,Murder,Solved,Ealing,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Oct-14,Murder,Solved,Greenwich,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-14,Murder,Solved,Barking & Dagenham,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-14,Murder,Solved,Brent,Black
1,25 to 34,Female Victim,Shooting,1,Nov-14,Murder,Solved,Islington,White
1,20 to 24,Female Victim,Knife or Sharp Implement,1,Nov-14,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Blunt Implement,1,Nov-14,Murder,Solved,Croydon,White
1,13 to 19,Male Victim,Shooting,0,Nov-14,Murder,Solved,Lewisham,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Nov-14,Corporate Manslaughter,Unsolved,Kensington & Chelsea,White
1,13 to 19,Male Victim,Other Methods of Killing,0,Nov-14,Manslaughter,Unsolved,Greenwich,White
1,65 and over,Male Victim,Knife or Sharp Implement,0,Nov-14,Murder,Solved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-14,Murder,Solved,Haringey,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Nov-14,Manslaughter,Solved,Enfield,White
1,25 to 34,Female Victim,"Physical Assault, no weapon",1,Dec-14,Murder,Solved,Redbridge,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-14,Murder,Solved,Havering,Black
1,65 and over,Male Victim,Knife or Sharp Implement,1,Dec-14,Murder,Solved,Westminster,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-14,Murder,Solved,Enfield,White
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Dec-14,Murder,Solved,Harrow,Black
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Dec-14,Murder,Unsolved,Westminster,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Dec-14,Murder,Solved,Tower Hamlets,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-14,Murder,Unsolved,Redbridge,Asian
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Jan-15,Murder,Solved,Tower Hamlets,White
1,45 to 54,Male Victim,Blunt Implement,0,Jan-15,Murder,Solved,Islington,White
1,65 and over,Male Victim,"Physical Assault, no weapon",0,Jan-15,Manslaughter,Solved,Brent,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Jan-15,Murder,Solved,Squads etc,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-15,Murder,Solved,Ealing,Asian
1,45 to 54,Male Victim,Blunt Implement,0,Jan-15,Murder,Solved,Islington,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Jan-15,Murder,Solved,Harrow,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-15,Murder,Solved,Hackney,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-15,Murder,Solved,Westminster,Other.
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-15,Murder,Solved,Haringey,Black
1,0 to 12,Male Victim,Other Methods of Killing,0,Jan-15,Murder,Solved,Haringey,White
1,0 to 12,Female Victim,Not known/Not Recorded,0,Jan-15,Murder,Solved,Hammersmith & Fulham,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jan-15,Murder,Solved,Hillingdon,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-15,Murder,Solved,Enfield,Black
1,20 to 24,Male Victim,Shooting,0,Feb-15,Murder,Solved,Havering,Black
1,35 to 44,Male Victim,Shooting,0,Feb-15,Murder,Unsolved,Hillingdon,Other.
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Feb-15,Murder,Solved,Hackney,White
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Feb-15,Murder,Solved,Merton,White
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Feb-15,Murder,Solved,Westminster,Other.
1,55 to 64,Male Victim,Other Methods of Killing,0,Feb-15,Murder,Unsolved,Wandsworth,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,Feb-15,Murder,Solved,Westminster,Other.
1,55 to 64,Female Victim,Knife or Sharp Implement,1,Feb-15,Murder,Solved,Greenwich,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Feb-15,Murder,Solved,Squads etc,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Feb-15,Manslaughter,Solved,Kingston Upon Thames,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Feb-15,Murder,Solved,Camden,White
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Mar-15,Murder,Solved,Hillingdon,White
1,0 to 12,Female Victim,Knife or Sharp Implement,0,Mar-15,Murder,Solved,Kensington & Chelsea,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,1,Mar-15,Murder,Solved,Kensington & Chelsea,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Mar-15,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-15,Murder,Solved,Brent,White
1,45 to 54,Male Victim,Blunt Implement,0,Mar-15,Murder,Solved,Ealing,White
1,25 to 34,Female Victim,Other Methods of Killing,1,Mar-15,Murder,Solved,Hammersmith & Fulham,White
1,55 to 64,Male Victim,"Physical Assault, no weapon",0,Mar-15,Murder,Solved,Newham,White
1,45 to 54,Male Victim,Shooting,0,Apr-15,Murder,Solved,Brent,Other.
1,25 to 34,Male Victim,Other Methods of Killing,0,Apr-15,Manslaughter,Unsolved,Kensington & Chelsea,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Apr-15,Murder,Solved,Waltham Forest,White
1,20 to 24,Male Victim,Shooting,0,Apr-15,Murder,Unsolved,Southwark,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Apr-15,Murder,Solved,Waltham Forest,White
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,May-15,Murder,Solved,Camden,Black
1,65 and over,Male Victim,Blunt Implement,0,May-15,Murder,Solved,Wandsworth,Other.
1,20 to 24,Female Victim,Not known/Not Recorded,1,May-15,Murder,Solved,Islington,White
1,35 to 44,Female Victim,"Physical Assault, no weapon",1,May-15,Murder,Solved,Redbridge,Asian
1,13 to 19,Female Victim,"Physical Assault, no weapon",0,May-15,Murder,Solved,Redbridge,Asian
1,13 to 19,Female Victim,"Physical Assault, no weapon",1,May-15,Murder,Solved,Redbridge,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-15,Murder,Solved,Lewisham,Black
1,65 and over,Male Victim,Knife or Sharp Implement,1,Jun-15,Murder,Solved,Wandsworth,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jun-15,Murder,Solved,Enfield,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jun-15,Murder,Solved,Islington,Black
1,65 and over,Female Victim,Knife or Sharp Implement,1,Jun-15,Murder,Solved,Newham,White
1,20 to 24,Male Victim,"Physical Assault, no weapon",0,Jun-15,Murder,Solved,Southwark,White
1,20 to 24,Male Victim,Shooting,0,Jun-15,Murder,Unsolved,Southwark,Black
1,65 and over,Male Victim,Blunt Implement,0,Jun-15,Murder,Solved,Bexley,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jun-15,Murder,Solved,Islington,Black
1,25 to 34,Female Victim,Other Methods of Killing,0,Jun-15,Manslaughter,Solved,Ealing,Asian
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jun-15,Murder,Solved,Hounslow,Black
1,45 to 54,Female Victim,"Physical Assault, no weapon",0,Jun-15,Murder,Solved,Havering,White
1,20 to 24,Male Victim,Shooting,0,Jul-15,Murder,Solved,Brent,Black
1,45 to 54,Male Victim,Other Methods of Killing,0,Jul-15,Murder,Solved,Islington,White
1,65 and over,Female Victim,Blunt Implement,1,Jul-15,Murder,Solved,Lewisham,Asian
1,35 to 44,Male Victim,Shooting,0,Jul-15,Murder,Unsolved,Haringey,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jul-15,Murder,Solved,Squads etc,Black
1,35 to 44,Female Victim,Blunt Implement,0,Jul-15,Murder,Solved,Ealing,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Jul-15,Murder,Unsolved,Barking & Dagenham,White
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Aug-15,Murder,Solved,Greenwich,White
1,13 to 19,Male Victim,Other Methods of Killing,0,Aug-15,Murder,Solved,Lambeth,Black
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Aug-15,Murder,Solved,Greenwich,Black
1,25 to 34,Female Victim,"Physical Assault, no weapon",1,Aug-15,Murder,Solved,Hounslow,White
1,25 to 34,Female Victim,"Physical Assault, no weapon",0,Aug-15,Murder,Solved,Harrow,Black
1,35 to 44,Male Victim,Shooting,0,Aug-15,Murder,Unsolved,Hackney,Black
1,45 to 54,Male Victim,Blunt Implement,0,Aug-15,Murder,Solved,Lambeth,White
1,65 and over,Male Victim,Knife or Sharp Implement,1,Aug-15,Murder,Solved,Tower Hamlets,Asian
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Aug-15,Murder,Solved,Enfield,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-15,Murder,Solved,Lewisham,Black
1,35 to 44,Male Victim,"Physical Assault, no weapon",1,Sep-15,Murder,Solved,Tower Hamlets,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-15,Murder,Solved,Hackney,Black
1,65 and over,Male Victim,Knife or Sharp Implement,1,Sep-15,Murder,Solved,Redbridge,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Sep-15,Murder,Solved,Redbridge,White
1,45 to 54,Male Victim,Shooting,0,Sep-15,Murder,Solved,Hackney,White
1,65 and over,Male Victim,"Physical Assault, no weapon",1,Sep-15,Murder,Solved,Barking & Dagenham,White
1,35 to 44,Female Victim,Other Methods of Killing,0,Sep-15,Manslaughter,Unsolved,Westminster,White
1,65 and over,Male Victim,Other Methods of Killing,0,Sep-15,Manslaughter,Solved,Lambeth,Asian
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Sep-15,Murder,Solved,Tower Hamlets,Asian
1,25 to 34,Male Victim,Other Methods of Killing,0,Sep-15,Murder,Solved,Redbridge,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Sep-15,Murder,Unsolved,Southwark,Black
1,25 to 34,Female Victim,"Physical Assault, no weapon",0,Sep-15,Murder,Solved,Hillingdon,Black
1,25 to 34,Male Victim,Blunt Implement,0,Sep-15,Murder,Unsolved,Lewisham,White
1,13 to 19,Male Victim,Not known/Not Recorded,0,Sep-15,Manslaughter,Solved,Lewisham,White
1,25 to 34,Male Victim,Shooting,0,Sep-15,Murder,Solved,Hackney,Black
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Sep-15,Murder,Solved,Enfield,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Oct-15,Murder,Solved,Brent,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Oct-15,Murder,Solved,Brent,White
1,55 to 64,Male Victim,Blunt Implement,0,Oct-15,Murder,Solved,Barnet,White
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Oct-15,Murder,Solved,Ealing,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,1,Oct-15,Murder,Solved,Hackney,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Oct-15,Murder,Solved,Redbridge,White
1,20 to 24,Male Victim,Other Methods of Killing,0,Oct-15,Murder,Solved,Barking & Dagenham,White
1,45 to 54,Male Victim,Other Methods of Killing,1,Oct-15,Murder,Unsolved,Lambeth,White
1,65 and over,Male Victim,Other Methods of Killing,0,Oct-15,Murder,Solved,Islington,White
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Oct-15,Murder,Solved,Brent,Asian
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Solved,Brent,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Solved,Brent,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Unsolved,Westminster,White
1,45 to 54,Female Victim,Knife or Sharp Implement,0,Nov-15,Murder,Solved,Hillingdon,White
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Nov-15,Murder,Solved,Tower Hamlets,White
1,35 to 44,Male Victim,Other Methods of Killing,0,Nov-15,Corporate Manslaughter,Solved,Barking & Dagenham,White
1,25 to 34,Male Victim,Blunt Implement,0,Nov-15,Murder,Solved,Haringey,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Unsolved,Bexley,White
1,45 to 54,Female Victim,Blunt Implement,1,Nov-15,Murder,Solved,Barking & Dagenham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Solved,Merton,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Nov-15,Murder,Solved,Islington,White
1,20 to 24,Male Victim,Blunt Implement,0,Nov-15,Murder,Solved,Squads etc,White
1,65 and over,Male Victim,"Physical Assault, no weapon",1,Nov-15,Murder,Solved,Brent,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Dec-15,Murder,Solved,Haringey,Black
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Dec-15,Murder,Solved,Ealing,Asian
1,20 to 24,Female Victim,Knife or Sharp Implement,1,Dec-15,Murder,Solved,Enfield,Black
1,55 to 64,Male Victim,Other Methods of Killing,0,Dec-15,Murder,Solved,Barnet,Asian
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Dec-15,Murder,Unsolved,Greenwich,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Dec-15,Murder,Unsolved,Greenwich,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Dec-15,Murder,Unsolved,Islington,White
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Dec-15,Murder,Solved,Haringey,White
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Jan-16,Murder,Solved,Bexley,Black
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Bexley,Black
1,0 to 12,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Bexley,Black
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Squads etc,Black
1,55 to 64,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Havering,White
1,25 to 34,Male Victim,"Physical Assault, no weapon",0,Jan-16,Murder,Solved,Newham,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Merton,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Croydon,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Hillingdon,Asian
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Jan-16,Murder,Solved,Redbridge,Black
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Feb-16,Murder,Solved,Islington,White
1,35 to 44,Male Victim,"Physical Assault, no weapon",0,Feb-16,Corporate Manslaughter,Solved,Kingston Upon Thames,White
1,25 to 34,Male Victim,Knife or Sharp Implement,1,Feb-16,Murder,Solved,Haringey,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Feb-16,Murder,Solved,Enfield,White
1,65 and over,Female Victim,"Physical Assault, no weapon",0,Feb-16,Murder,Solved,Greenwich,Black
1,35 to 44,Male Victim,Knife or Sharp Implement,1,Mar-16,Murder,Solved,Kingston Upon Thames,Asian
1,0 to 12,Female Victim,Other Methods of Killing,0,Mar-16,Murder,Solved,Camden,Asian
1,25 to 34,Male Victim,Shooting,0,Mar-16,Murder,Solved,Brent,Black
1,35 to 44,Female Victim,Knife or Sharp Implement,1,Mar-16,Murder,Solved,Enfield,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-16,Murder,Solved,Wandsworth,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-16,Murder,Solved,Croydon,Black
1,55 to 64,Male Victim,Other Methods of Killing,0,Mar-16,Murder,Solved,Havering,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Mar-16,Murder,Unsolved,Newham,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Mar-16,Murder,Unsolved,Lambeth,Not Reported/Not known
1,25 to 34,Female Victim,Knife or Sharp Implement,1,Mar-16,Murder,Unsolved,Croydon,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Mar-16,Murder,Solved,Squads etc,Asian
1,13 to 19,Male Victim,Knife or Sharp Implement,0,Apr-16,Murder,Solved,Lewisham,Black
1,45 to 54,Male Victim,Knife or Sharp Implement,0,Apr-16,Murder,Solved,Barnet,White
1,65 and over,Male Victim,Other Methods of Killing,0,Apr-16,Manslaughter,Unsolved,Barnet,White
1,25 to 34,Male Victim,Knife or Sharp Implement,0,Apr-16,Murder,Solved,Squads etc,Asian
1,55 to 64,Male Victim,Not known/Not Recorded,0,Apr-16,Murder,Solved,Southwark,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,Apr-16,Murder,Unsolved,Wandsworth,Black
1,55 to 64,Male Victim,Other Methods of Killing,0,Apr-16,Manslaughter,Solved,Westminster,Other.
1,20 to 24,Female Victim,"Physical Assault, no weapon",0,Apr-16,Corporate Manslaughter,Solved,Redbridge,White
1,0 to 12,Male Victim,Other Methods of Killing,0,Apr-16,Manslaughter,Solved,Harrow,Black
1,35 to 44,Male Victim,Not known/Not Recorded,0,Apr-16,Murder,Unsolved,Newham,White
1,20 to 24,Male Victim,Knife or Sharp Implement,0,May-16,Murder,Solved,Bromley,Black
1,65 and over,Male Victim,Knife or Sharp Implement,0,May-16,Murder,Solved,Croydon,Black
1,20 to 24,Male Victim,Shooting,0,May-16,Murder,Solved,Waltham Forest,Black
1,35 to 44,Male Victim,Other Methods of Killing,0,May-16,Manslaughter,Solved,Tower Hamlets,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,May-16,Murder,Solved,Camden,Black
1,25 to 34,Male Victim,Other Methods of Killing,0,May-16,Corporate Manslaughter,Solved,Kensington & Chelsea,White
1,35 to 44,Male Victim,Knife or Sharp Implement,0,May-16,Murder,Solved,Camden,Black
1,20 to 24,Male Victim,Blunt Implement,0,Jun-16,Murder,Solved,Brent,Black
1,45 to 54,Male Victim,Blunt Implement,0,Jun-16,Murder,Solved,Hackney,White
1,45 to 54,Male Victim,"Physical Assault, no weapon",0,Jun-16,Murder,Solved,Barking & Dagenham,White
1,45 to 54,Female Victim,Knife or Sharp Implement,1,Jun-16,Murder,Solved,Hammersmith & Fulham,Black
